Product ID,Product Name,Category,Date,Quantity,Product Cost,Revenue,Profit,Region,Customer ID
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,22/02/2025,3,1350,1650,300,Rawalpindi - Saddar,CUST-4540
PRD-002,Nutella Hazelnut Spread 750g,Groceries,22/02/2025,1,1800,2400,600,Islamabad - F7,CUST-6120
PRD-004,National Tomato Ketchup 800g,Groceries,22/02/2025,3,1050,1350,300,Karachi - Clifton,CUST-9313
PRD-021,Pampers Baby Dry Size 4,Baby Care,22/02/2025,5,11000,14000,3000,Karachi - Clifton,CUST-9594
PRD-022,Surf Excel Washing Powder 1kg,Household,22/02/2025,2,1200,1500,300,Lahore - DHA,CUST-2282
PRD-007,Olio Carli Olive Oil 1L,Groceries,22/02/2025,4,12800,16400,3600,Rawalpindi - Saddar,CUST-9201
PRD-022,Surf Excel Washing Powder 1kg,Household,22/02/2025,3,1800,2250,450,Faisalabad - Kohinoor,CUST-9152
PRD-014,Young's French Mayonnaise 500ml,Groceries,22/02/2025,4,1520,1920,400,Lahore - Gulberg,CUST-9092
PRD-014,Young's French Mayonnaise 500ml,Groceries,22/02/2025,3,1140,1440,300,Faisalabad - Kohinoor,CUST-8362
PRD-001,Shan Bombay Biryani Masala,Groceries,22/02/2025,1,90,130,40,Islamabad - F7,CUST-2207
PRD-008,Red Bull Energy Drink,Beverages,22/02/2025,3,900,1200,300,Karachi - Clifton,CUST-6514
PRD-011,Dettol Original Soap 115g,Personal Care,22/02/2025,5,500,700,200,Islamabad - F7,CUST-4057
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,22/02/2025,2,900,1100,200,Karachi - Clifton,CUST-1410
PRD-009,Lipton Yellow Label Tea 900g,Groceries,23/02/2025,5,7000,8500,1500,Faisalabad - Kohinoor,CUST-5793
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,23/02/2025,6,4200,5400,1200,Rawalpindi - Saddar,CUST-2136
PRD-024,Rose Petal Tissues,Household,23/02/2025,4,520,720,200,Karachi - Clifton,CUST-1863
PRD-012,Colgate Maximum Cavity 120g,Personal Care,23/02/2025,6,900,1200,300,Islamabad - Centaurus,CUST-1629
PRD-004,National Tomato Ketchup 800g,Groceries,23/02/2025,2,700,900,200,Lahore - DHA,CUST-8653
PRD-009,Lipton Yellow Label Tea 900g,Groceries,23/02/2025,2,2800,3400,600,Karachi - Clifton,CUST-9521
PRD-008,Red Bull Energy Drink,Beverages,23/02/2025,2,600,800,200,Lahore - Gulberg,CUST-2321
PRD-019,Tapal Danedar Tea 450g,Groceries,23/02/2025,5,3750,4500,750,Karachi - Clifton,CUST-2494
PRD-003,MilkPak Tetra Pack 1L,Dairy,23/02/2025,3,720,840,120,Islamabad - Centaurus,CUST-5920
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,23/02/2025,5,2250,2750,500,Islamabad - Centaurus,CUST-7250
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,23/02/2025,1,650,850,200,Islamabad - F7,CUST-1373
PRD-013,Mitchell's Apple Jam 450g,Groceries,23/02/2025,2,500,700,200,Karachi - Clifton,CUST-1218
PRD-013,Mitchell's Apple Jam 450g,Groceries,23/02/2025,5,1250,1750,500,Karachi - Clifton,CUST-7466
PRD-004,National Tomato Ketchup 800g,Groceries,23/02/2025,4,1400,1800,400,Lahore - Gulberg,CUST-9876
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,23/02/2025,5,3500,4750,1250,Faisalabad - Kohinoor,CUST-4513
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,23/02/2025,2,560,760,200,Islamabad - F7,CUST-1216
PRD-012,Colgate Maximum Cavity 120g,Personal Care,24/02/2025,4,600,800,200,Lahore - Gulberg,CUST-4233
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,24/02/2025,2,2400,3100,700,Islamabad - F7,CUST-8713
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,24/02/2025,5,6000,7750,1750,Rawalpindi - Saddar,CUST-2716
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,24/02/2025,2,1300,1700,400,Lahore - DHA,CUST-5849
PRD-007,Olio Carli Olive Oil 1L,Groceries,24/02/2025,5,16000,20500,4500,Islamabad - Centaurus,CUST-9953
PRD-008,Red Bull Energy Drink,Beverages,24/02/2025,3,900,1200,300,Karachi - Clifton,CUST-2347
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,24/02/2025,3,1350,1650,300,Rawalpindi - Saddar,CUST-2751
PRD-011,Dettol Original Soap 115g,Personal Care,24/02/2025,4,400,560,160,Islamabad - Centaurus,CUST-5336
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,24/02/2025,1,250,300,50,Lahore - DHA,CUST-3146
PRD-008,Red Bull Energy Drink,Beverages,24/02/2025,2,600,800,200,Karachi - Clifton,CUST-1992
PRD-009,Lipton Yellow Label Tea 900g,Groceries,24/02/2025,4,5600,6800,1200,Rawalpindi - Saddar,CUST-8719
PRD-004,National Tomato Ketchup 800g,Groceries,24/02/2025,4,1400,1800,400,Faisalabad - Kohinoor,CUST-5727
PRD-007,Olio Carli Olive Oil 1L,Groceries,24/02/2025,6,19200,24600,5400,Faisalabad - Kohinoor,CUST-1548
PRD-003,MilkPak Tetra Pack 1L,Dairy,24/02/2025,3,720,840,120,Lahore - DHA,CUST-2453
PRD-014,Young's French Mayonnaise 500ml,Groceries,25/02/2025,6,2280,2880,600,Rawalpindi - Saddar,CUST-1653
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,25/02/2025,3,3600,4650,1050,Rawalpindi - Saddar,CUST-4636
PRD-002,Nutella Hazelnut Spread 750g,Groceries,25/02/2025,3,5400,7200,1800,Karachi - Clifton,CUST-4625
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,25/02/2025,1,250,300,50,Rawalpindi - Saddar,CUST-6838
PRD-024,Rose Petal Tissues,Household,25/02/2025,5,650,900,250,Faisalabad - Kohinoor,CUST-1120
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,25/02/2025,2,500,600,100,Faisalabad - Kohinoor,CUST-6047
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,25/02/2025,3,3600,4650,1050,Faisalabad - Kohinoor,CUST-7183
PRD-013,Mitchell's Apple Jam 450g,Groceries,25/02/2025,3,750,1050,300,Islamabad - Centaurus,CUST-1543
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,25/02/2025,5,2250,2750,500,Islamabad - F7,CUST-9224
PRD-009,Lipton Yellow Label Tea 900g,Groceries,25/02/2025,3,4200,5100,900,Faisalabad - Kohinoor,CUST-9498
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,25/02/2025,3,3600,4650,1050,Lahore - Gulberg,CUST-8924
PRD-024,Rose Petal Tissues,Household,26/02/2025,1,130,180,50,Lahore - Gulberg,CUST-7618
PRD-019,Tapal Danedar Tea 450g,Groceries,26/02/2025,4,3000,3600,600,Islamabad - F7,CUST-6350
PRD-024,Rose Petal Tissues,Household,26/02/2025,4,520,720,200,Rawalpindi - Saddar,CUST-8111
PRD-024,Rose Petal Tissues,Household,26/02/2025,3,390,540,150,Faisalabad - Kohinoor,CUST-8522
PRD-023,Vim Dishwash Liquid 500ml,Household,26/02/2025,5,1000,1400,400,Lahore - Gulberg,CUST-9167
PRD-001,Shan Bombay Biryani Masala,Groceries,26/02/2025,5,450,650,200,Rawalpindi - Saddar,CUST-7105
PRD-003,MilkPak Tetra Pack 1L,Dairy,26/02/2025,1,240,280,40,Karachi - Clifton,CUST-1031
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,26/02/2025,5,6000,7750,1750,Rawalpindi - Saddar,CUST-6765
PRD-013,Mitchell's Apple Jam 450g,Groceries,26/02/2025,5,1250,1750,500,Lahore - Gulberg,CUST-9683
PRD-014,Young's French Mayonnaise 500ml,Groceries,26/02/2025,1,380,480,100,Faisalabad - Kohinoor,CUST-5666
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,26/02/2025,3,840,1140,300,Islamabad - F7,CUST-5431
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,26/02/2025,4,4800,6200,1400,Rawalpindi - Saddar,CUST-4318
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,27/02/2025,1,700,900,200,Islamabad - F7,CUST-3640
PRD-012,Colgate Maximum Cavity 120g,Personal Care,27/02/2025,5,750,1000,250,Lahore - Gulberg,CUST-7980
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,27/02/2025,6,4200,5700,1500,Rawalpindi - Saddar,CUST-5703
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,27/02/2025,2,1400,1900,500,Rawalpindi - Saddar,CUST-4519
PRD-013,Mitchell's Apple Jam 450g,Groceries,27/02/2025,2,500,700,200,Lahore - DHA,CUST-4534
PRD-019,Tapal Danedar Tea 450g,Groceries,27/02/2025,3,2250,2700,450,Islamabad - Centaurus,CUST-6899
PRD-008,Red Bull Energy Drink,Beverages,27/02/2025,3,900,1200,300,Islamabad - Centaurus,CUST-8825
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,27/02/2025,1,280,380,100,Islamabad - Centaurus,CUST-4866
PRD-003,MilkPak Tetra Pack 1L,Dairy,27/02/2025,1,240,280,40,Islamabad - F7,CUST-4651
PRD-005,Coca Cola 1.5L,Beverages,27/02/2025,4,720,880,160,Rawalpindi - Saddar,CUST-3087
PRD-007,Olio Carli Olive Oil 1L,Groceries,27/02/2025,5,16000,20500,4500,Karachi - Clifton,CUST-6087
PRD-009,Lipton Yellow Label Tea 900g,Groceries,27/02/2025,5,7000,8500,1500,Lahore - DHA,CUST-8171
PRD-011,Dettol Original Soap 115g,Personal Care,27/02/2025,4,400,560,160,Rawalpindi - Saddar,CUST-6440
PRD-008,Red Bull Energy Drink,Beverages,27/02/2025,5,1500,2000,500,Karachi - Clifton,CUST-1258
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,28/02/2025,1,280,380,100,Lahore - DHA,CUST-2031
PRD-024,Rose Petal Tissues,Household,28/02/2025,3,390,540,150,Faisalabad - Kohinoor,CUST-7330
PRD-007,Olio Carli Olive Oil 1L,Groceries,28/02/2025,5,16000,20500,4500,Lahore - DHA,CUST-4593
PRD-014,Young's French Mayonnaise 500ml,Groceries,28/02/2025,1,380,480,100,Faisalabad - Kohinoor,CUST-9027
PRD-024,Rose Petal Tissues,Household,28/02/2025,4,520,720,200,Karachi - Clifton,CUST-2573
PRD-001,Shan Bombay Biryani Masala,Groceries,28/02/2025,1,90,130,40,Karachi - Clifton,CUST-1369
PRD-024,Rose Petal Tissues,Household,28/02/2025,2,260,360,100,Islamabad - F7,CUST-7313
PRD-011,Dettol Original Soap 115g,Personal Care,28/02/2025,4,400,560,160,Islamabad - F7,CUST-4245
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,28/02/2025,3,2100,2850,750,Rawalpindi - Saddar,CUST-8742
PRD-014,Young's French Mayonnaise 500ml,Groceries,28/02/2025,2,760,960,200,Lahore - Gulberg,CUST-1264
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,28/02/2025,3,1950,2550,600,Rawalpindi - Saddar,CUST-6695
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,28/02/2025,3,2100,2700,600,Rawalpindi - Saddar,CUST-6885
PRD-013,Mitchell's Apple Jam 450g,Groceries,01/03/2025,5,1250,1750,500,Faisalabad - Kohinoor,CUST-5014
PRD-022,Surf Excel Washing Powder 1kg,Household,01/03/2025,6,3600,4500,900,Karachi - Clifton,CUST-7155
PRD-001,Shan Bombay Biryani Masala,Groceries,01/03/2025,2,180,260,80,Islamabad - F7,CUST-1801
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,01/03/2025,1,450,550,100,Karachi - Clifton,CUST-3084
PRD-011,Dettol Original Soap 115g,Personal Care,01/03/2025,6,600,840,240,Islamabad - Centaurus,CUST-8752
PRD-004,National Tomato Ketchup 800g,Groceries,01/03/2025,3,1050,1350,300,Islamabad - F7,CUST-6879
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,01/03/2025,3,2100,2700,600,Karachi - Clifton,CUST-2057
PRD-014,Young's French Mayonnaise 500ml,Groceries,01/03/2025,6,2280,2880,600,Faisalabad - Kohinoor,CUST-3221
PRD-009,Lipton Yellow Label Tea 900g,Groceries,01/03/2025,3,4200,5100,900,Karachi - Clifton,CUST-5607
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,01/03/2025,2,560,760,200,Islamabad - Centaurus,CUST-2684
PRD-011,Dettol Original Soap 115g,Personal Care,01/03/2025,5,500,700,200,Rawalpindi - Saddar,CUST-5444
PRD-002,Nutella Hazelnut Spread 750g,Groceries,01/03/2025,6,10800,14400,3600,Lahore - Gulberg,CUST-5183
PRD-011,Dettol Original Soap 115g,Personal Care,01/03/2025,2,200,280,80,Faisalabad - Kohinoor,CUST-6956
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,01/03/2025,6,4200,5700,1500,Faisalabad - Kohinoor,CUST-7385
PRD-005,Coca Cola 1.5L,Beverages,01/03/2025,5,900,1100,200,Islamabad - F7,CUST-1843
PRD-014,Young's French Mayonnaise 500ml,Groceries,01/03/2025,4,1520,1920,400,Rawalpindi - Saddar,CUST-7296
PRD-007,Olio Carli Olive Oil 1L,Groceries,01/03/2025,5,16000,20500,4500,Islamabad - F7,CUST-1756
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,02/03/2025,3,1350,1650,300,Karachi - Clifton,CUST-3898
PRD-007,Olio Carli Olive Oil 1L,Groceries,02/03/2025,1,3200,4100,900,Rawalpindi - Saddar,CUST-1388
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,02/03/2025,4,2800,3600,800,Faisalabad - Kohinoor,CUST-3954
PRD-008,Red Bull Energy Drink,Beverages,02/03/2025,4,1200,1600,400,Lahore - Gulberg,CUST-3456
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,02/03/2025,1,250,300,50,Faisalabad - Kohinoor,CUST-4018
PRD-021,Pampers Baby Dry Size 4,Baby Care,02/03/2025,2,4400,5600,1200,Lahore - DHA,CUST-5958
PRD-009,Lipton Yellow Label Tea 900g,Groceries,02/03/2025,1,1400,1700,300,Faisalabad - Kohinoor,CUST-8503
PRD-001,Shan Bombay Biryani Masala,Groceries,02/03/2025,2,180,260,80,Islamabad - Centaurus,CUST-2090
PRD-023,Vim Dishwash Liquid 500ml,Household,02/03/2025,4,800,1120,320,Islamabad - F7,CUST-5080
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,02/03/2025,2,1300,1700,400,Lahore - DHA,CUST-8093
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,02/03/2025,6,4200,5400,1200,Islamabad - Centaurus,CUST-8021
PRD-014,Young's French Mayonnaise 500ml,Groceries,02/03/2025,4,1520,1920,400,Faisalabad - Kohinoor,CUST-6180
PRD-005,Coca Cola 1.5L,Beverages,02/03/2025,3,540,660,120,Lahore - DHA,CUST-5917
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,02/03/2025,4,1800,2200,400,Lahore - Gulberg,CUST-6538
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,02/03/2025,2,2400,3100,700,Faisalabad - Kohinoor,CUST-5553
PRD-022,Surf Excel Washing Powder 1kg,Household,02/03/2025,4,2400,3000,600,Islamabad - Centaurus,CUST-1882
PRD-024,Rose Petal Tissues,Household,02/03/2025,5,650,900,250,Islamabad - Centaurus,CUST-7125
PRD-024,Rose Petal Tissues,Household,02/03/2025,4,520,720,200,Lahore - DHA,CUST-5347
PRD-024,Rose Petal Tissues,Household,02/03/2025,2,260,360,100,Rawalpindi - Saddar,CUST-5534
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,03/03/2025,6,2700,3300,600,Islamabad - F7,CUST-2433
PRD-015,Dawn Bread Large,Bakery,03/03/2025,2,240,300,60,Faisalabad - Kohinoor,CUST-2121
PRD-005,Coca Cola 1.5L,Beverages,03/03/2025,3,540,660,120,Islamabad - F7,CUST-8567
PRD-022,Surf Excel Washing Powder 1kg,Household,03/03/2025,3,1800,2250,450,Faisalabad - Kohinoor,CUST-4070
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,03/03/2025,2,500,600,100,Lahore - DHA,CUST-8477
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,03/03/2025,1,280,380,100,Faisalabad - Kohinoor,CUST-9786
PRD-004,National Tomato Ketchup 800g,Groceries,03/03/2025,1,350,450,100,Faisalabad - Kohinoor,CUST-3701
PRD-007,Olio Carli Olive Oil 1L,Groceries,03/03/2025,1,3200,4100,900,Rawalpindi - Saddar,CUST-7246
PRD-019,Tapal Danedar Tea 450g,Groceries,03/03/2025,4,3000,3600,600,Karachi - Clifton,CUST-1272
PRD-007,Olio Carli Olive Oil 1L,Groceries,03/03/2025,1,3200,4100,900,Rawalpindi - Saddar,CUST-8306
PRD-003,MilkPak Tetra Pack 1L,Dairy,03/03/2025,5,1200,1400,200,Lahore - DHA,CUST-2617
PRD-011,Dettol Original Soap 115g,Personal Care,03/03/2025,4,400,560,160,Faisalabad - Kohinoor,CUST-4103
PRD-001,Shan Bombay Biryani Masala,Groceries,03/03/2025,2,180,260,80,Rawalpindi - Saddar,CUST-7356
PRD-012,Colgate Maximum Cavity 120g,Personal Care,03/03/2025,5,750,1000,250,Karachi - Clifton,CUST-3735
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,03/03/2025,1,1200,1550,350,Lahore - Gulberg,CUST-6697
PRD-019,Tapal Danedar Tea 450g,Groceries,03/03/2025,3,2250,2700,450,Islamabad - Centaurus,CUST-2999
PRD-009,Lipton Yellow Label Tea 900g,Groceries,03/03/2025,4,5600,6800,1200,Faisalabad - Kohinoor,CUST-5340
PRD-001,Shan Bombay Biryani Masala,Groceries,03/03/2025,2,180,260,80,Islamabad - Centaurus,CUST-3109
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,04/03/2025,3,2100,2700,600,Faisalabad - Kohinoor,CUST-4357
PRD-011,Dettol Original Soap 115g,Personal Care,04/03/2025,2,200,280,80,Lahore - DHA,CUST-3375
PRD-023,Vim Dishwash Liquid 500ml,Household,04/03/2025,1,200,280,80,Karachi - Clifton,CUST-4838
PRD-022,Surf Excel Washing Powder 1kg,Household,04/03/2025,5,3000,3750,750,Rawalpindi - Saddar,CUST-4374
PRD-004,National Tomato Ketchup 800g,Groceries,04/03/2025,4,1400,1800,400,Islamabad - F7,CUST-5556
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,04/03/2025,1,650,850,200,Islamabad - F7,CUST-8419
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,04/03/2025,2,500,600,100,Lahore - DHA,CUST-9270
PRD-004,National Tomato Ketchup 800g,Groceries,04/03/2025,6,2100,2700,600,Islamabad - Centaurus,CUST-8450
PRD-004,National Tomato Ketchup 800g,Groceries,04/03/2025,6,2100,2700,600,Islamabad - F7,CUST-4026
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,04/03/2025,3,2100,2700,600,Rawalpindi - Saddar,CUST-7959
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,04/03/2025,3,2100,2850,750,Islamabad - Centaurus,CUST-7682
PRD-012,Colgate Maximum Cavity 120g,Personal Care,04/03/2025,1,150,200,50,Karachi - Clifton,CUST-8752
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,04/03/2025,2,1400,1900,500,Islamabad - F7,CUST-7642
PRD-005,Coca Cola 1.5L,Beverages,05/03/2025,4,720,880,160,Lahore - Gulberg,CUST-3378
PRD-014,Young's French Mayonnaise 500ml,Groceries,05/03/2025,1,380,480,100,Islamabad - Centaurus,CUST-2181
PRD-018,Nestle Fruita Vitals Chaunsa 1L,Beverages,05/03/2025,1,250,300,50,Islamabad - F7,CUST-4454
PRD-022,Surf Excel Washing Powder 1kg,Household,05/03/2025,2,1200,1500,300,Lahore - DHA,CUST-3726
PRD-013,Mitchell's Apple Jam 450g,Groceries,05/03/2025,6,1500,2100,600,Islamabad - Centaurus,CUST-7553
PRD-003,MilkPak Tetra Pack 1L,Dairy,05/03/2025,2,480,560,80,Karachi - Clifton,CUST-3443
PRD-011,Dettol Original Soap 115g,Personal Care,05/03/2025,3,300,420,120,Faisalabad - Kohinoor,CUST-2023
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,05/03/2025,5,2250,2750,500,Karachi - Clifton,CUST-4670
PRD-012,Colgate Maximum Cavity 120g,Personal Care,05/03/2025,1,150,200,50,Lahore - Gulberg,CUST-4237
PRD-014,Young's French Mayonnaise 500ml,Groceries,05/03/2025,5,1900,2400,500,Faisalabad - Kohinoor,CUST-8822
PRD-024,Rose Petal Tissues,Household,05/03/2025,3,390,540,150,Lahore - Gulberg,CUST-5597
PRD-024,Rose Petal Tissues,Household,05/03/2025,1,130,180,50,Lahore - DHA,CUST-3385
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,05/03/2025,6,4200,5400,1200,Karachi - Clifton,CUST-7209
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,06/03/2025,2,1300,1700,400,Lahore - DHA,CUST-9947
PRD-007,Olio Carli Olive Oil 1L,Groceries,06/03/2025,2,6400,8200,1800,Rawalpindi - Saddar,CUST-9066
PRD-023,Vim Dishwash Liquid 500ml,Household,06/03/2025,5,1000,1400,400,Rawalpindi - Saddar,CUST-7919
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,06/03/2025,6,4200,5700,1500,Rawalpindi - Saddar,CUST-6976
PRD-009,Lipton Yellow Label Tea 900g,Groceries,06/03/2025,3,4200,5100,900,Lahore - DHA,CUST-3141
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,06/03/2025,1,450,550,100,Islamabad - F7,CUST-4829
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,06/03/2025,2,1300,1700,400,Rawalpindi - Saddar,CUST-6078
PRD-022,Surf Excel Washing Powder 1kg,Household,06/03/2025,4,2400,3000,600,Rawalpindi - Saddar,CUST-5287
PRD-012,Colgate Maximum Cavity 120g,Personal Care,06/03/2025,2,300,400,100,Faisalabad - Kohinoor,CUST-9577
PRD-001,Shan Bombay Biryani Masala,Groceries,06/03/2025,5,450,650,200,Faisalabad - Kohinoor,CUST-9461
PRD-025,Mitchell's Lemon Squash 800ml,Beverages,06/03/2025,6,1680,2280,600,Lahore - DHA,CUST-6729
PRD-019,Tapal Danedar Tea 450g,Groceries,06/03/2025,4,3000,3600,600,Islamabad - F7,CUST-1896
PRD-022,Surf Excel Washing Powder 1kg,Household,06/03/2025,3,1800,2250,450,Karachi - Clifton,CUST-2908
PRD-014,Young's French Mayonnaise 500ml,Groceries,06/03/2025,1,380,480,100,Islamabad - F7,CUST-6668
PRD-011,Dettol Original Soap 115g,Personal Care,06/03/2025,5,500,700,200,Islamabad - F7,CUST-1994
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,06/03/2025,4,4800,6200,1400,Lahore - Gulberg,CUST-1138
PRD-024,Rose Petal Tissues,Household,06/03/2025,2,260,360,100,Islamabad - Centaurus,CUST-2625
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,06/03/2025,5,2250,2750,500,Faisalabad - Kohinoor,CUST-3853
PRD-022,Surf Excel Washing Powder 1kg,Household,07/03/2025,5,3000,3750,750,Lahore - DHA,CUST-2696
PRD-012,Colgate Maximum Cavity 120g,Personal Care,07/03/2025,1,150,200,50,Islamabad - F7,CUST-9864
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,07/03/2025,6,2700,3300,600,Rawalpindi - Saddar,CUST-2375
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,07/03/2025,1,700,900,200,Karachi - Clifton,CUST-2510
PRD-001,Shan Bombay Biryani Masala,Groceries,07/03/2025,1,90,130,40,Karachi - Clifton,CUST-9692
PRD-023,Vim Dishwash Liquid 500ml,Household,07/03/2025,5,1000,1400,400,Lahore - DHA,CUST-4273
PRD-022,Surf Excel Washing Powder 1kg,Household,07/03/2025,4,2400,3000,600,Islamabad - Centaurus,CUST-7577
PRD-011,Dettol Original Soap 115g,Personal Care,07/03/2025,6,600,840,240,Faisalabad - Kohinoor,CUST-8821
PRD-021,Pampers Baby Dry Size 4,Baby Care,07/03/2025,3,6600,8400,1800,Karachi - Clifton,CUST-9739
PRD-012,Colgate Maximum Cavity 120g,Personal Care,07/03/2025,3,450,600,150,Rawalpindi - Saddar,CUST-7271
PRD-020,Head & Shoulders Shampoo 400ml,Cosmetics,07/03/2025,2,1400,1900,500,Karachi - Clifton,CUST-8783
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,07/03/2025,5,2250,2750,500,Karachi - Clifton,CUST-7610
PRD-024,Rose Petal Tissues,Household,07/03/2025,1,130,180,50,Islamabad - Centaurus,CUST-7123
PRD-013,Mitchell's Apple Jam 450g,Groceries,08/03/2025,6,1500,2100,600,Lahore - Gulberg,CUST-9916
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,08/03/2025,5,6000,7750,1750,Rawalpindi - Saddar,CUST-2764
PRD-001,Shan Bombay Biryani Masala,Groceries,08/03/2025,3,270,390,120,Lahore - Gulberg,CUST-7804
PRD-014,Young's French Mayonnaise 500ml,Groceries,08/03/2025,3,1140,1440,300,Rawalpindi - Saddar,CUST-1599
PRD-003,MilkPak Tetra Pack 1L,Dairy,08/03/2025,6,1440,1680,240,Islamabad - F7,CUST-3015
PRD-011,Dettol Original Soap 115g,Personal Care,08/03/2025,4,400,560,160,Lahore - Gulberg,CUST-4661
PRD-016,K&N's Chicken Nuggets 1kg,Frozen Food,08/03/2025,1,1200,1550,350,Lahore - DHA,CUST-3889
PRD-008,Red Bull Energy Drink,Beverages,08/03/2025,3,900,1200,300,Lahore - Gulberg,CUST-4117
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,08/03/2025,2,900,1100,200,Faisalabad - Kohinoor,CUST-4960
PRD-010,Sufi Banaspati Ghee 1kg,Groceries,08/03/2025,5,2250,2750,500,Lahore - Gulberg,CUST-5996
PRD-003,MilkPak Tetra Pack 1L,Dairy,08/03/2025,6,1440,1680,240,Rawalpindi - Saddar,CUST-9754
PRD-011,Dettol Original Soap 115g,Personal Care,08/03/2025,2,200,280,80,Rawalpindi - Saddar,CUST-4251
PRD-013,Mitchell's Apple Jam 450g,Groceries,08/03/2025,6,1500,2100,600,Lahore - DHA,CUST-6328
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,09/03/2025,1,700,900,200,Rawalpindi - Saddar,CUST-1852
PRD-019,Tapal Danedar Tea 450g,Groceries,09/03/2025,5,3750,4500,750,Rawalpindi - Saddar,CUST-6922
PRD-023,Vim Dishwash Liquid 500ml,Household,09/03/2025,2,400,560,160,Lahore - DHA,CUST-9520
PRD-006,Sunsilk Shampoo 400ml,Cosmetics,09/03/2025,2,1300,1700,400,Islamabad - F7,CUST-7319
PRD-017,Menu Chicken Seekh Kabab 500g,Frozen Food,09/03/2025,3,2100,2700,600,Lahore - Gulberg,CUST-3940
PRD-007,Olio Carli Olive Oil 1L,Groceries,09/03/2025,4,12800,16400,3600,Karachi - Clifton,CUST-8293
PRD-001,Shan Bombay Biryani Masala,Groceries,09/03/2025,2,180,260,80,Lahore - DHA,CUST-2831
PRD-021,Pampers Baby Dry Size 4,Baby Care,09/03/2025,2,4400,5600,1200,Lahore - Gulberg,CUST-7545
PRD-008,Red Bull Energy Drink,Beverages,09/03/2025,4,1200,1600,400,Karachi - Clifton,CUST-8435
PRD-019,Tapal Danedar Tea 450g,Groceries,09/03/2025,6,4500,5400,900,Islamabad - Centaurus,CUST-4586
